5.647280e-01    4.450290e-01    1
4.450290e-01    5.647280e-01    8
5.647280e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    5
5.647280e-01    4.450290e-01    1
4.450290e-01    5.647280e-01    15
5.647280e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    4
5.647280e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    16
5.647280e-01    4.450290e-01    1
4.450290e-01    5.647280e-01    9
5.647280e-01    4.450290e-01    8
4.450290e-01    5.647280e-01    35
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    44
5.647280e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    14
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    59
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    36
5.647280e-01    4.450290e-01    5
4.450290e-01    5.647280e-01    25
5.647280e-01    4.450290e-01    1
4.450290e-01    5.647280e-01    77
5.647280e-01    4.450290e-01    1
4.450290e-01    5.647280e-01    39
5.647280e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    81
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    39
5.647280e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    72
5.647280e-01    4.450290e-01    1
4.450290e-01    6.422380e-01    49
6.422380e-01    5.647280e-01    9
5.647280e-01    4.450290e-01    1
4.450290e-01    5.647280e-01    56
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    123
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    10
5.647280e-01    4.450290e-01    3
4.450290e-01    6.422380e-01    104
6.422380e-01    4.974090e-01    7
4.974090e-01    4.450290e-01    47
4.450290e-01    5.647280e-01    4
5.647280e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    12
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    3
5.647280e-01    4.450290e-01    5
4.450290e-01    4.974090e-01    16
4.974090e-01    5.647280e-01    14
5.647280e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    77
5.647280e-01    4.450290e-01    8
4.450290e-01    5.647280e-01    7
5.647280e-01    4.974090e-01    3
4.974090e-01    5.647280e-01    4
5.647280e-01    4.450290e-01    2
4.450290e-01    4.974090e-01    3
4.974090e-01    5.647280e-01    4
5.647280e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    2
5.647280e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    8
5.647280e-01    4.450290e-01    3
4.450290e-01    4.974090e-01    13
4.974090e-01    4.450290e-01    4
4.450290e-01    4.974090e-01    8
4.974090e-01    4.450290e-01    14
4.450290e-01    4.974090e-01    7
4.974090e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    16
5.647280e-01    4.450290e-01    1
4.450290e-01    4.974090e-01    12
4.974090e-01    4.450290e-01    8
4.450290e-01    4.974090e-01    15
4.974090e-01    4.450290e-01    4
4.450290e-01    4.974090e-01    7
4.974090e-01    3.725520e-01    1
3.725520e-01    4.974090e-01    20
4.974090e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    30
5.647280e-01    4.450290e-01    1
4.450290e-01    4.974090e-01    5
4.974090e-01    4.450290e-01    8
4.450290e-01    5.647280e-01    14
5.647280e-01    4.450290e-01    1
4.450290e-01    4.974090e-01    16
4.974090e-01    3.725520e-01    4
3.725520e-01    4.450290e-01    8
4.450290e-01    4.974090e-01    13
4.974090e-01    4.450290e-01    7
4.450290e-01    4.974090e-01    9
4.974090e-01    4.450290e-01    5
4.450290e-01    5.647280e-01    7
5.647280e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    2
5.647280e-01    4.450290e-01    2
4.450290e-01    4.974090e-01    7
4.974090e-01    4.450290e-01    11
4.450290e-01    5.647280e-01    20
5.647280e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    7
5.647280e-01    4.450290e-01    3
4.450290e-01    4.974090e-01    7
4.974090e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    10
5.647280e-01    4.974090e-01    6
4.974090e-01    5.647280e-01    9
5.647280e-01    6.422380e-01    12
6.422380e-01    4.974090e-01    3
4.974090e-01    5.647280e-01    13
5.647280e-01    6.422380e-01    6
6.422380e-01    4.974090e-01    12
4.974090e-01    6.422380e-01    5
6.422380e-01    4.974090e-01    4
4.974090e-01    4.450290e-01    7
4.450290e-01    4.974090e-01    14
4.974090e-01    6.422380e-01    18
6.422380e-01    4.974090e-01    12
4.974090e-01    5.647280e-01    11
5.647280e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    2
5.647280e-01    4.974090e-01    7
4.974090e-01    6.422380e-01    1
6.422380e-01    4.974090e-01    13
4.974090e-01    6.422380e-01    1
6.422380e-01    4.974090e-01    5
4.974090e-01    6.422380e-01    4
6.422380e-01    4.974090e-01    1
4.974090e-01    6.422380e-01    8
6.422380e-01    4.974090e-01    1
4.974090e-01    6.422380e-01    6
6.422380e-01    4.974090e-01    7
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    14
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    5
4.974090e-01    6.422380e-01    1
6.422380e-01    4.974090e-01    2
4.974090e-01    6.422380e-01    10
6.422380e-01    4.974090e-01    19
4.974090e-01    5.647280e-01    5
5.647280e-01    4.974090e-01    2
4.974090e-01    6.422380e-01    8
6.422380e-01    4.974090e-01    7
4.974090e-01    5.647280e-01    3
5.647280e-01    4.974090e-01    2
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    11
4.974090e-01    5.647280e-01    7
5.647280e-01    4.450290e-01    4
4.450290e-01    5.647280e-01    1
5.647280e-01    6.422380e-01    3
6.422380e-01    4.974090e-01    2
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    4
4.974090e-01    6.422380e-01    11
6.422380e-01    4.974090e-01    7
4.974090e-01    6.422380e-01    5
6.422380e-01    4.974090e-01    10
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    3
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    16
4.974090e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    1
4.974090e-01    6.422380e-01    1
6.422380e-01    4.974090e-01    4
4.974090e-01    6.422380e-01    5
6.422380e-01    4.974090e-01    2
4.974090e-01    5.647280e-01    6
5.647280e-01    6.422380e-01    9
6.422380e-01    4.974090e-01    4
4.974090e-01    5.647280e-01    5
5.647280e-01    6.422380e-01    13
6.422380e-01    5.647280e-01    13
5.647280e-01    6.422380e-01    4
6.422380e-01    5.647280e-01    2
5.647280e-01    4.974090e-01    14
4.974090e-01    6.422380e-01    27
6.422380e-01    5.647280e-01    30
5.647280e-01    6.422380e-01    4
6.422380e-01    4.974090e-01    11
4.974090e-01    5.647280e-01    1
5.647280e-01    4.974090e-01    11
4.974090e-01    4.450290e-01    6
4.450290e-01    4.974090e-01    20
4.974090e-01    4.450290e-01    11
4.450290e-01    4.974090e-01    9
4.974090e-01    4.450290e-01    6
4.450290e-01    4.974090e-01    5
4.974090e-01    5.647280e-01    5
5.647280e-01    6.422380e-01    2
6.422380e-01    4.974090e-01    4
4.974090e-01    5.647280e-01    7
5.647280e-01    4.974090e-01    3
4.974090e-01    5.647280e-01    23
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    5
5.647280e-01    6.422380e-01    1
6.422380e-01    5.647280e-01    5
5.647280e-01    6.422380e-01    9
6.422380e-01    5.647280e-01    4
5.647280e-01    4.974090e-01    10
4.974090e-01    4.450290e-01    7
4.450290e-01    4.974090e-01    24
4.974090e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    9
5.647280e-01    4.450290e-01    4
4.450290e-01    5.647280e-01    12
5.647280e-01    6.422380e-01    4
6.422380e-01    5.647280e-01    5
5.647280e-01    4.450290e-01    11
4.450290e-01    4.974090e-01    21
4.974090e-01    3.725520e-01    3
3.725520e-01    4.974090e-01    9
4.974090e-01    4.450290e-01    5
4.450290e-01    3.725520e-01    15
3.725520e-01    4.450290e-01    105
4.450290e-01    3.725520e-01    22
3.725520e-01    4.450290e-01    27
4.450290e-01    3.725520e-01    8
3.725520e-01    4.450290e-01    55
4.450290e-01    3.725520e-01    11
3.725520e-01    4.974090e-01    16
4.974090e-01    3.725520e-01    6
3.725520e-01    4.450290e-01    40
4.450290e-01    3.725520e-01    15
3.725520e-01    4.450290e-01    94
4.450290e-01    3.725520e-01    5
3.725520e-01    4.974090e-01    10
4.974090e-01    3.725520e-01    3
3.725520e-01    4.974090e-01    153
4.974090e-01    5.647280e-01    2
5.647280e-01    4.974090e-01    15
4.974090e-01    6.422380e-01    12
6.422380e-01    5.647280e-01    11
5.647280e-01    4.974090e-01    13
4.974090e-01    5.647280e-01    17
5.647280e-01    6.422380e-01    5
6.422380e-01    4.974090e-01    5
4.974090e-01    5.647280e-01    10
5.647280e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    2
5.647280e-01    4.974090e-01    4
4.974090e-01    5.647280e-01    43
5.647280e-01    4.974090e-01    2
4.974090e-01    4.450290e-01    41
4.450290e-01    5.647280e-01    7
5.647280e-01    4.974090e-01    5
4.974090e-01    5.647280e-01    3
5.647280e-01    4.974090e-01    8
4.974090e-01    5.647280e-01    20
5.647280e-01    4.974090e-01    6
4.974090e-01    5.647280e-01    6
5.647280e-01    4.974090e-01    2
4.974090e-01    5.647280e-01    19
5.647280e-01    4.450290e-01    8
4.450290e-01    4.974090e-01    6
4.974090e-01    4.450290e-01    12
4.450290e-01    5.647280e-01    15
5.647280e-01    4.974090e-01    4
4.974090e-01    5.647280e-01    8
5.647280e-01    4.450290e-01    14
4.450290e-01    5.647280e-01    2
5.647280e-01    4.450290e-01    14
4.450290e-01    5.647280e-01    25
5.647280e-01    4.450290e-01    5
4.450290e-01    5.647280e-01    6
5.647280e-01    4.974090e-01    2
4.974090e-01    4.450290e-01    4
4.450290e-01    4.974090e-01    4
4.974090e-01    5.647280e-01    7
5.647280e-01    4.450290e-01    14
4.450290e-01    5.647280e-01    25
5.647280e-01    4.450290e-01    5
4.450290e-01    4.974090e-01    18
4.974090e-01    4.450290e-01    9
4.450290e-01    5.647280e-01    9
5.647280e-01    4.450290e-01    9
4.450290e-01    4.974090e-01    5
4.974090e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    52
5.647280e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    5
5.647280e-01    4.974090e-01    13
4.974090e-01    4.450290e-01    9
4.450290e-01    5.647280e-01    10
5.647280e-01    4.450290e-01    9
4.450290e-01    5.647280e-01    9
5.647280e-01    4.450290e-01    13
4.450290e-01    4.974090e-01    43
4.974090e-01    5.647280e-01    3
5.647280e-01    4.450290e-01    7
4.450290e-01    4.974090e-01    20
4.974090e-01    4.450290e-01    5
4.450290e-01    4.974090e-01    3
4.974090e-01    6.422380e-01    2
6.422380e-01    5.647280e-01    2
5.647280e-01    4.450290e-01    1
4.450290e-01    4.974090e-01    11
4.974090e-01    3.725520e-01    10
3.725520e-01    4.450290e-01    6
4.450290e-01    5.647280e-01    17
5.647280e-01    4.450290e-01    9
4.450290e-01    5.647280e-01    2
5.647280e-01    4.974090e-01    2
4.974090e-01    4.450290e-01    20
4.450290e-01    5.647280e-01    6
5.647280e-01    6.422380e-01    5
6.422380e-01    4.974090e-01    29
4.974090e-01    5.647280e-01    3
5.647280e-01    6.422380e-01    4
6.422380e-01    5.647280e-01    10
5.647280e-01    6.422380e-01    31
6.422380e-01    5.647280e-01    2
5.647280e-01    4.974090e-01    10
4.974090e-01    5.647280e-01    3
5.647280e-01    4.974090e-01    8
4.974090e-01    5.647280e-01    5
5.647280e-01    4.974090e-01    40
4.974090e-01    5.647280e-01    22
5.647280e-01    4.974090e-01    5
4.974090e-01    5.647280e-01    3
5.647280e-01    4.450290e-01    9
4.450290e-01    5.647280e-01    49
5.647280e-01    4.974090e-01    82
4.974090e-01    5.647280e-01    7
5.647280e-01    6.422380e-01    3
6.422380e-01    5.647280e-01    3
5.647280e-01    6.422380e-01    40
6.422380e-01    5.647280e-01    2
5.647280e-01    6.422380e-01    15
6.422380e-01    5.647280e-01    21
5.647280e-01    4.450290e-01    7
4.450290e-01    4.974090e-01    19
4.974090e-01    4.450290e-01    7
4.450290e-01    4.974090e-01    12
4.974090e-01    5.647280e-01    5
5.647280e-01    4.450290e-01    9
4.450290e-01    4.974090e-01    13
4.974090e-01    5.647280e-01    3
5.647280e-01    4.450290e-01    2
4.450290e-01    5.647280e-01    39
5.647280e-01    4.450290e-01    16
4.450290e-01    4.974090e-01    19
4.974090e-01    4.450290e-01    7
4.450290e-01    5.647280e-01    12
5.647280e-01    4.450290e-01    3
4.450290e-01    4.974090e-01    3
4.974090e-01    4.450290e-01    4
4.450290e-01    5.647280e-01    10
5.647280e-01    4.974090e-01    23
4.974090e-01    6.422380e-01    4
6.422380e-01    5.647280e-01    9
5.647280e-01    6.422380e-01    22
6.422380e-01    5.647280e-01    3
5.647280e-01    4.450290e-01    3
4.450290e-01    5.647280e-01    7
