5.790840e-01    4.443470e-01    5    1
4.443470e-01    5.790840e-01    50    1
5.790840e-01    4.443470e-01    33    1
4.443470e-01    5.790840e-01    32    1
5.790840e-01    4.443470e-01    7    1
4.443470e-01    5.790840e-01    90    1
5.790840e-01    4.443470e-01    17    1
4.443470e-01    5.790840e-01    23    1
5.790840e-01    4.443470e-01    34    1
4.443470e-01    5.790840e-01    99    1
5.790840e-01    4.443470e-01    7    1
4.443470e-01    5.790840e-01    25    1
5.790840e-01    4.443470e-01    2    1
4.443470e-01    6.609360e-01    26    1
6.609360e-01    5.790840e-01    10    1
5.790840e-01    4.443470e-01    40    1
4.443470e-01    5.790840e-01    207    1
5.790840e-01    4.443470e-01    11    1
4.443470e-01    5.790840e-01    266    1
5.790840e-01    4.443470e-01    34    1
4.443470e-01    5.790840e-01    87    1
5.790840e-01    4.443470e-01    9    1
4.443470e-01    5.790840e-01    155    1
5.790840e-01    4.443470e-01    2    1
4.443470e-01    5.790840e-01    199    1
5.790840e-01    4.443470e-01    12    1
4.443470e-01    5.790840e-01    216    1
5.790840e-01    4.443470e-01    30    1
4.443470e-01    5.790840e-01    149    1
5.790840e-01    4.443470e-01    11    1
4.443470e-01    5.790840e-01    459    1
5.790840e-01    4.443470e-01    4    1
4.443470e-01    5.790840e-01    237    1
5.790840e-01    4.443470e-01    36    1
4.443470e-01    5.790840e-01    491    1
5.790840e-01    4.443470e-01    10    1
4.443470e-01    5.790840e-01    238    1
5.790840e-01    4.443470e-01    40    1
4.443470e-01    5.790840e-01    430    1
5.790840e-01    4.443470e-01    6    1
4.443470e-01    6.609360e-01    295    1
6.609360e-01    5.790840e-01    18    1
5.790840e-01    4.443470e-01    40    1
4.443470e-01    3.628250e-01    115    1
3.628250e-01    4.443470e-01    8    1
4.443470e-01    5.790840e-01    218    1
5.790840e-01    4.443470e-01    9    1
4.443470e-01    5.056660e-01    263    1
5.056660e-01    4.443470e-01    13    1
4.443470e-01    5.790840e-01    463    1
5.790840e-01    4.443470e-01    12    1
4.443470e-01    5.790840e-01    63    1
5.790840e-01    4.443470e-01    14    1
4.443470e-01    5.790840e-01    200    1
5.790840e-01    4.443470e-01    6    1
4.443470e-01    5.056660e-01    39    1
5.056660e-01    4.443470e-01    9    1
4.443470e-01    5.790840e-01    370    2
5.790840e-01    4.443470e-01    43    2
4.443470e-01    5.790840e-01    29    2
5.790840e-01    5.056660e-01    8    2
5.056660e-01    5.790840e-01    9    2
5.790840e-01    4.443470e-01    8    2
4.443470e-01    5.056660e-01    45    2
5.056660e-01    4.443470e-01    53    2
4.443470e-01    5.056660e-01    10    2
5.056660e-01    5.790840e-01    12    2
5.790840e-01    4.443470e-01    6    2
4.443470e-01    5.056660e-01    77    2
5.056660e-01    4.443470e-01    25    2
4.443470e-01    5.056660e-01    21    2
5.056660e-01    5.790840e-01    5    2
5.790840e-01    4.443470e-01    43    2
4.443470e-01    5.790840e-01    67    2
5.790840e-01    4.443470e-01    11    2
4.443470e-01    5.790840e-01    19    2
5.790840e-01    4.443470e-01    32    2
4.443470e-01    5.056660e-01    24    2
5.056660e-01    4.443470e-01    13    2
4.443470e-01    5.790840e-01    11    2
5.790840e-01    4.443470e-01    3    2
4.443470e-01    5.790840e-01    49    2
5.790840e-01    4.443470e-01    5    2
4.443470e-01    5.056660e-01    63    2
5.056660e-01    5.790840e-01    8    2
5.790840e-01    4.443470e-01    24    2
4.443470e-01    5.790840e-01    4    2
5.790840e-01    4.443470e-01    11    2
4.443470e-01    5.790840e-01    338    2
5.790840e-01    4.443470e-01    3    2
4.443470e-01    5.790840e-01    54    2
5.790840e-01    4.443470e-01    5    2
4.443470e-01    5.790840e-01    15    2
5.790840e-01    4.443470e-01    3    2
4.443470e-01    5.790840e-01    15    2
5.790840e-01    4.443470e-01    3    2
4.443470e-01    5.790840e-01    27    2
5.790840e-01    4.443470e-01    6    2
4.443470e-01    5.790840e-01    3    2
5.790840e-01    4.443470e-01    39    2
4.443470e-01    5.790840e-01    41    2
5.790840e-01    4.443470e-01    21    2
4.443470e-01    5.056660e-01    19    2
5.056660e-01    5.790840e-01    6    2
5.790840e-01    4.443470e-01    7    2
4.443470e-01    5.056660e-01    16    2
5.056660e-01    5.790840e-01    26    2
5.790840e-01    4.443470e-01    19    2
4.443470e-01    5.790840e-01    15    2
5.790840e-01    4.443470e-01    40    2
4.443470e-01    5.790840e-01    44    2
5.790840e-01    4.443470e-01    21    3
4.443470e-01    5.056660e-01    74    3
5.056660e-01    5.790840e-01    18    3
5.790840e-01    4.443470e-01    7    3
4.443470e-01    5.056660e-01    51    3
5.056660e-01    4.443470e-01    47    3
4.443470e-01    5.056660e-01    12    3
5.056660e-01    4.443470e-01    25    3
4.443470e-01    5.056660e-01    45    3
5.056660e-01    4.443470e-01    33    3
4.443470e-01    5.056660e-01    95    3
5.056660e-01    4.443470e-01    12    3
4.443470e-01    5.056660e-01    90    3
5.056660e-01    4.443470e-01    24    3
4.443470e-01    5.056660e-01    94    3
5.056660e-01    4.443470e-01    25    3
4.443470e-01    3.628250e-01    70    3
3.628250e-01    4.443470e-01    14    3
4.443470e-01    3.628250e-01    27    3
3.628250e-01    4.443470e-01    46    3
4.443470e-01    5.056660e-01    10    3
5.056660e-01    4.443470e-01    11    3
4.443470e-01    5.056660e-01    174    3
5.056660e-01    4.443470e-01    10    3
4.443470e-01    5.056660e-01    32    3
5.056660e-01    4.443470e-01    46    3
4.443470e-01    5.056660e-01    8    3
5.056660e-01    4.443470e-01    12    3
4.443470e-01    5.790840e-01    63    3
5.790840e-01    4.443470e-01    6    3
4.443470e-01    5.056660e-01    10    3
5.056660e-01    3.628250e-01    12    3
3.628250e-01    4.443470e-01    19    3
4.443470e-01    5.056660e-01    56    3
5.056660e-01    3.628250e-01    23    3
3.628250e-01    4.443470e-01    48    3
4.443470e-01    5.056660e-01    79    3
5.056660e-01    4.443470e-01    42    3
4.443470e-01    5.056660e-01    53    3
5.056660e-01    4.443470e-01    30    3
4.443470e-01    5.790840e-01    31    3
5.790840e-01    4.443470e-01    5    3
4.443470e-01    5.790840e-01    7    3
5.790840e-01    4.443470e-01    39    3
4.443470e-01    5.790840e-01    16    3
5.790840e-01    4.443470e-01    10    3
4.443470e-01    5.056660e-01    44    3
5.056660e-01    4.443470e-01    29    3
4.443470e-01    5.790840e-01    129    3
5.790840e-01    4.443470e-01    5    3
4.443470e-01    5.790840e-01    21    3
5.790840e-01    4.443470e-01    16    3
4.443470e-01    5.790840e-01    47    3
5.790840e-01    4.443470e-01    19    3
4.443470e-01    5.790840e-01    10    3
5.790840e-01    4.443470e-01    4    3
4.443470e-01    5.790840e-01    29    3
5.790840e-01    4.443470e-01    10    3
4.443470e-01    5.790840e-01    40    3
5.790840e-01    4.443470e-01    3    3
4.443470e-01    5.790840e-01    24    3
5.790840e-01    5.056660e-01    34    4
5.056660e-01    5.790840e-01    56    4
5.790840e-01    5.056660e-01    26    4
5.056660e-01    5.790840e-01    15    4
5.790840e-01    5.056660e-01    12    4
5.056660e-01    5.790840e-01    4    4
5.790840e-01    6.609360e-01    13    4
6.609360e-01    5.056660e-01    16    4
5.056660e-01    4.443470e-01    18    4
4.443470e-01    5.790840e-01    14    4
5.790840e-01    5.056660e-01    15    4
5.056660e-01    5.790840e-01    32    4
5.790840e-01    5.056660e-01    8    4
5.056660e-01    5.790840e-01    13    4
5.790840e-01    4.443470e-01    6    4
4.443470e-01    6.609360e-01    5    4
6.609360e-01    5.790840e-01    29    4
5.790840e-01    5.056660e-01    45    4
5.056660e-01    6.609360e-01    33    4
6.609360e-01    5.056660e-01    25    4
5.056660e-01    4.443470e-01    19    4
4.443470e-01    5.056660e-01    102    4
5.056660e-01    4.443470e-01    83    4
4.443470e-01    5.790840e-01    28    4
5.790840e-01    6.609360e-01    5    4
6.609360e-01    5.056660e-01    49    4
5.056660e-01    6.609360e-01    7    4
6.609360e-01    5.056660e-01    13    4
5.056660e-01    6.609360e-01    65    4
6.609360e-01    5.056660e-01    13    4
5.056660e-01    4.443470e-01    6    4
4.443470e-01    5.790840e-01    12    4
5.790840e-01    5.056660e-01    26    4
5.056660e-01    6.609360e-01    5    4
6.609360e-01    4.443470e-01    8    4
4.443470e-01    6.609360e-01    7    4
6.609360e-01    4.443470e-01    38    4
4.443470e-01    6.609360e-01    2    4
6.609360e-01    5.056660e-01    37    4
5.056660e-01    6.609360e-01    11    4
6.609360e-01    5.790840e-01    26    4
5.790840e-01    4.443470e-01    2    4
4.443470e-01    6.609360e-01    22    4
6.609360e-01    5.056660e-01    5    4
5.056660e-01    6.609360e-01    48    4
6.609360e-01    5.056660e-01    7    4
5.056660e-01    6.609360e-01    34    4
6.609360e-01    5.056660e-01    27    4
5.056660e-01    6.609360e-01    4    4
6.609360e-01    5.056660e-01    14    4
5.056660e-01    6.609360e-01    9    4
6.609360e-01    5.056660e-01    67    4
5.056660e-01    6.609360e-01    5    4
6.609360e-01    5.056660e-01    14    4
5.056660e-01    6.609360e-01    11    4
6.609360e-01    5.056660e-01    30    4
5.056660e-01    6.609360e-01    8    4
6.609360e-01    5.056660e-01    12    4
5.056660e-01    6.609360e-01    62    4
6.609360e-01    5.056660e-01    107    4
5.056660e-01    6.609360e-01    38    4
6.609360e-01    5.056660e-01    6    4
5.056660e-01    6.609360e-01    51    4
6.609360e-01    5.790840e-01    13    4
5.790840e-01    6.609360e-01    17    4
6.609360e-01    5.056660e-01    8    4
5.056660e-01    5.790840e-01    22    4
5.790840e-01    5.056660e-01    11    4
5.056660e-01    5.790840e-01    11    4
5.790840e-01    6.609360e-01    5    4
6.609360e-01    4.443470e-01    60    4
4.443470e-01    5.056660e-01    28    4
5.056660e-01    6.609360e-01    20    4
6.609360e-01    5.056660e-01    9    4
5.056660e-01    6.609360e-01    21    4
6.609360e-01    5.056660e-01    3    4
5.056660e-01    6.609360e-01    10    4
6.609360e-01    5.056660e-01    15    4
5.056660e-01    6.609360e-01    11    4
6.609360e-01    5.790840e-01    11    4
5.790840e-01    5.056660e-01    10    4
5.056660e-01    4.443470e-01    55    4
4.443470e-01    5.790840e-01    15    4
5.790840e-01    6.609360e-01    2    4
6.609360e-01    5.056660e-01    40    4
5.056660e-01    6.609360e-01    29    4
6.609360e-01    5.056660e-01    57    4
5.056660e-01    6.609360e-01    13    4
6.609360e-01    5.056660e-01    20    4
5.056660e-01    6.609360e-01    11    4
6.609360e-01    5.790840e-01    30    4
5.790840e-01    6.609360e-01    11    4
6.609360e-01    5.790840e-01    8    4
5.790840e-01    6.609360e-01    12    4
6.609360e-01    5.056660e-01    33    4
5.056660e-01    6.609360e-01    14    4
6.609360e-01    5.056660e-01    5    4
5.056660e-01    6.609360e-01    10    4
6.609360e-01    5.790840e-01    19    4
5.790840e-01    5.056660e-01    4    4
5.056660e-01    5.790840e-01    25    4
5.790840e-01    6.609360e-01    4    5
6.609360e-01    5.056660e-01    11    5
5.056660e-01    4.443470e-01    18    5
4.443470e-01    6.609360e-01    19    5
6.609360e-01    5.790840e-01    4    5
5.790840e-01    6.609360e-01    29    5
6.609360e-01    5.790840e-01    4    5
5.790840e-01    5.056660e-01    50    5
5.056660e-01    5.790840e-01    48    5
5.790840e-01    6.609360e-01    51    5
6.609360e-01    5.790840e-01    15    5
5.790840e-01    6.609360e-01    8    5
6.609360e-01    5.790840e-01    47    5
5.790840e-01    5.056660e-01    28    5
5.056660e-01    6.609360e-01    5    5
6.609360e-01    5.056660e-01    10    5
5.056660e-01    6.609360e-01    10    5
6.609360e-01    5.790840e-01    8    5
5.790840e-01    5.056660e-01    28    5
5.056660e-01    5.790840e-01    19    5
5.790840e-01    4.443470e-01    22    5
4.443470e-01    5.056660e-01    65    5
5.056660e-01    6.609360e-01    92    5
6.609360e-01    5.790840e-01    13    5
5.790840e-01    6.609360e-01    11    5
6.609360e-01    5.790840e-01    17    5
5.790840e-01    6.609360e-01    67    5
6.609360e-01    5.790840e-01    35    5
5.790840e-01    6.609360e-01    21    5
6.609360e-01    5.056660e-01    17    5
5.056660e-01    5.790840e-01    20    5
5.790840e-01    6.609360e-01    38    5
6.609360e-01    5.790840e-01    23    5
5.790840e-01    4.443470e-01    13    5
4.443470e-01    5.790840e-01    4    5
5.790840e-01    5.056660e-01    65    5
5.056660e-01    4.443470e-01    36    5
4.443470e-01    5.790840e-01    129    5
5.790840e-01    5.056660e-01    14    5
5.056660e-01    4.443470e-01    14    5
4.443470e-01    5.790840e-01    18    5
5.790840e-01    4.443470e-01    3    5
4.443470e-01    5.056660e-01    35    5
5.056660e-01    4.443470e-01    7    5
4.443470e-01    5.056660e-01    19    5
5.056660e-01    6.609360e-01    10    5
6.609360e-01    5.056660e-01    2    5
5.056660e-01    4.443470e-01    16    5
4.443470e-01    5.790840e-01    40    5
5.790840e-01    4.443470e-01    6    5
4.443470e-01    5.056660e-01    10    5
5.056660e-01    5.790840e-01    12    5
5.790840e-01    6.609360e-01    14    5
6.609360e-01    5.790840e-01    12    5
5.790840e-01    4.443470e-01    13    5
4.443470e-01    5.790840e-01    5    5
5.790840e-01    4.443470e-01    11    5
4.443470e-01    5.790840e-01    22    5
5.790840e-01    4.443470e-01    18    5
4.443470e-01    5.790840e-01    111    5
5.790840e-01    4.443470e-01    9    5
4.443470e-01    5.790840e-01    19    5
5.790840e-01    4.443470e-01    13    5
4.443470e-01    5.790840e-01    32    5
5.790840e-01    6.609360e-01    6    5
6.609360e-01    5.790840e-01    27    5
5.790840e-01    5.056660e-01    28    5
5.056660e-01    5.790840e-01    13    5
5.790840e-01    6.609360e-01    18    5
6.609360e-01    5.790840e-01    19    5
5.790840e-01    4.443470e-01    62    5
4.443470e-01    5.056660e-01    16    5
5.056660e-01    4.443470e-01    25    5
4.443470e-01    5.790840e-01    158    5
5.790840e-01    4.443470e-01    4    5
4.443470e-01    5.790840e-01    15    5
5.790840e-01    4.443470e-01    9    5
4.443470e-01    5.790840e-01    59    5
5.790840e-01    4.443470e-01    17    5
4.443470e-01    3.628250e-01    2    5
3.628250e-01    5.056660e-01    8    5
5.056660e-01    4.443470e-01    12    5
4.443470e-01    5.790840e-01    52    5
5.790840e-01    6.609360e-01    24    5
6.609360e-01    5.790840e-01    29    5
5.790840e-01    5.056660e-01    65    5
5.056660e-01    4.443470e-01    9    5
4.443470e-01    5.790840e-01    121    5
5.790840e-01    4.443470e-01    9    5
4.443470e-01    3.628250e-01    6    5
3.628250e-01    5.056660e-01    56    5
5.056660e-01    4.443470e-01    26    5
4.443470e-01    3.628250e-01    91    5
3.628250e-01    4.443470e-01    628    5
4.443470e-01    3.628250e-01    137    5
3.628250e-01    4.443470e-01    25    5
4.443470e-01    3.628250e-01    21    5
3.628250e-01    4.443470e-01    115    5
4.443470e-01    3.628250e-01    49    5
3.628250e-01    4.443470e-01    61    5
4.443470e-01    3.628250e-01    24    5
3.628250e-01    4.443470e-01    244    5
4.443470e-01    3.628250e-01    65    5
3.628250e-01    5.056660e-01    97    5
5.056660e-01    3.628250e-01    40    5
3.628250e-01    4.443470e-01    113    5
4.443470e-01    3.628250e-01    13    5
3.628250e-01    4.443470e-01    111    5
4.443470e-01    3.628250e-01    34    5
3.628250e-01    4.443470e-01    11    5
4.443470e-01    3.628250e-01    42    5
3.628250e-01    4.443470e-01    405    5
4.443470e-01    3.628250e-01    13    5
3.628250e-01    4.443470e-01    144    5
4.443470e-01    3.628250e-01    37    5
3.628250e-01    4.443470e-01    18    5
4.443470e-01    3.628250e-01    11    5
3.628250e-01    4.443470e-01    21    5
4.443470e-01    5.056660e-01    13    5
5.056660e-01    3.628250e-01    11    5
3.628250e-01    5.056660e-01    672    5
5.056660e-01    3.628250e-01    5    5
3.628250e-01    4.443470e-01    120    5
4.443470e-01    3.628250e-01    9    5
3.628250e-01    5.056660e-01    113    6
5.056660e-01    5.790840e-01    30    6
5.790840e-01    5.056660e-01    72    6
5.056660e-01    4.443470e-01    60    6
4.443470e-01    5.790840e-01    12    6
5.790840e-01    6.609360e-01    6    6
6.609360e-01    5.790840e-01    34    6
5.790840e-01    5.056660e-01    101    6
5.056660e-01    5.790840e-01    104    6
5.790840e-01    5.056660e-01    18    6
5.056660e-01    6.609360e-01    11    6
6.609360e-01    5.790840e-01    11    6
5.790840e-01    5.056660e-01    19    6
5.056660e-01    5.790840e-01    61    6
5.790840e-01    4.443470e-01    37    6
4.443470e-01    5.790840e-01    12    6
5.790840e-01    5.056660e-01    26    6
5.056660e-01    4.443470e-01    63    6
4.443470e-01    5.056660e-01    49    6
5.056660e-01    4.443470e-01    18    6
4.443470e-01    5.056660e-01    14    6
5.056660e-01    5.790840e-01    74    6
5.790840e-01    5.056660e-01    12    6
5.056660e-01    5.790840e-01    24    6
5.790840e-01    5.056660e-01    14    6
5.056660e-01    5.790840e-01    182    6
5.790840e-01    4.443470e-01    7    6
4.443470e-01    5.790840e-01    17    6
5.790840e-01    5.056660e-01    7    6
5.056660e-01    4.443470e-01    33    6
4.443470e-01    5.790840e-01    41    6
5.790840e-01    5.056660e-01    29    6
5.056660e-01    5.790840e-01    19    6
5.790840e-01    5.056660e-01    22    6
5.056660e-01    5.790840e-01    13    6
5.790840e-01    5.056660e-01    13    6
5.056660e-01    5.790840e-01    121    6
5.790840e-01    5.056660e-01    37    6
5.056660e-01    5.790840e-01    37    6
5.790840e-01    5.056660e-01    12    6
5.056660e-01    4.443470e-01    81    6
4.443470e-01    5.790840e-01    33    6
5.790840e-01    5.056660e-01    27    6
5.056660e-01    4.443470e-01    24    6
4.443470e-01    5.056660e-01    46    6
5.056660e-01    4.443470e-01    26    6
4.443470e-01    5.056660e-01    14    6
5.056660e-01    4.443470e-01    19    6
4.443470e-01    5.056660e-01    81    6
5.056660e-01    5.790840e-01    20    6
5.790840e-01    4.443470e-01    11    6
4.443470e-01    5.056660e-01    33    6
5.056660e-01    5.790840e-01    24    6
5.790840e-01    4.443470e-01    73    6
4.443470e-01    5.790840e-01    15    6
5.790840e-01    5.056660e-01    49    6
5.056660e-01    4.443470e-01    33    6
4.443470e-01    5.790840e-01    149    6
5.790840e-01    4.443470e-01    32    6
4.443470e-01    5.790840e-01    36    6
5.790840e-01    5.056660e-01    11    6
5.056660e-01    4.443470e-01    26    6
4.443470e-01    5.790840e-01    41    6
5.790840e-01    4.443470e-01    11    6
4.443470e-01    5.056660e-01    11    6
5.056660e-01    5.790840e-01    27    6
5.790840e-01    5.056660e-01    26    6
5.056660e-01    5.790840e-01    18    6
5.790840e-01    4.443470e-01    16    6
4.443470e-01    5.790840e-01    70    6
5.790840e-01    4.443470e-01    4    6
4.443470e-01    5.056660e-01    73    6
5.056660e-01    5.790840e-01    7    6
5.790840e-01    4.443470e-01    24    6
4.443470e-01    5.056660e-01    106    6
5.056660e-01    4.443470e-01    49    6
4.443470e-01    5.056660e-01    58    6
5.056660e-01    5.790840e-01    27    6
5.790840e-01    4.443470e-01    32    6
4.443470e-01    5.056660e-01    29    6
5.056660e-01    4.443470e-01    46    6
4.443470e-01    5.056660e-01    40    6
5.056660e-01    4.443470e-01    14    6
4.443470e-01    5.790840e-01    253    6
5.790840e-01    4.443470e-01    20    6
4.443470e-01    5.790840e-01    31    6
5.790840e-01    5.056660e-01    12    6
5.056660e-01    5.790840e-01    22    6
5.790840e-01    5.056660e-01    40    6
5.056660e-01    4.443470e-01    54    6
4.443470e-01    5.790840e-01    62    6
5.790840e-01    4.443470e-01    51    6
4.443470e-01    5.056660e-01    14    6
5.056660e-01    4.443470e-01    14    6
4.443470e-01    5.790840e-01    28    6
5.790840e-01    5.056660e-01    32    6
5.056660e-01    5.790840e-01    33    6
5.790840e-01    5.056660e-01    10    6
5.056660e-01    4.443470e-01    12    6
4.443470e-01    5.056660e-01    255    6
5.056660e-01    5.790840e-01    16    6
5.790840e-01    4.443470e-01    38    6
4.443470e-01    5.056660e-01    134    6
5.056660e-01    4.443470e-01    17    6
4.443470e-01    5.790840e-01    28    6
5.790840e-01    4.443470e-01    19    6
4.443470e-01    5.056660e-01    70    6
5.056660e-01    4.443470e-01    54    6
4.443470e-01    5.790840e-01    54    6
5.790840e-01    4.443470e-01    6    6
4.443470e-01    5.790840e-01    83    6
5.790840e-01    5.056660e-01    16    6
5.056660e-01    3.628250e-01    38    6
3.628250e-01    5.056660e-01    7    6
5.056660e-01    5.790840e-01    7    6
5.790840e-01    5.056660e-01    8    6
5.056660e-01    4.443470e-01    120    7
4.443470e-01    5.790840e-01    36    7
5.790840e-01    4.443470e-01    7    7
4.443470e-01    5.790840e-01    6    7
5.790840e-01    6.609360e-01    20    7
6.609360e-01    5.790840e-01    36    7
5.790840e-01    6.609360e-01    9    7
6.609360e-01    5.790840e-01    26    7
5.790840e-01    6.609360e-01    34    7
6.609360e-01    5.790840e-01    27    7
5.790840e-01    6.609360e-01    25    7
6.609360e-01    5.056660e-01    16    7
5.056660e-01    5.790840e-01    16    7
5.790840e-01    5.056660e-01    13    7
5.056660e-01    6.609360e-01    6    7
6.609360e-01    5.790840e-01    14    7
5.790840e-01    6.609360e-01    32    7
