4.729560e-01    3.375820e-01    2
3.375820e-01    4.729560e-01    29
4.729560e-01    3.375820e-01    5
3.375820e-01    4.729560e-01    20
4.729560e-01    3.375820e-01    6
3.375820e-01    4.729560e-01    22
4.729560e-01    3.375820e-01    21
3.375820e-01    4.729560e-01    9
4.729560e-01    5.297960e-01    10
5.297960e-01    4.121540e-01    6
4.121540e-01    5.297960e-01    4
5.297960e-01    4.121540e-01    2
4.121540e-01    5.297960e-01    5
5.297960e-01    4.121540e-01    5
4.121540e-01    5.297960e-01    1
5.297960e-01    4.121540e-01    9
4.121540e-01    5.297960e-01    6
5.297960e-01    4.121540e-01    4
4.121540e-01    5.297960e-01    2
5.297960e-01    4.121540e-01    7
4.121540e-01    5.297960e-01    3
5.297960e-01    4.121540e-01    5
4.121540e-01    5.297960e-01    5
5.297960e-01    4.121540e-01    2
4.121540e-01    5.297960e-01    8
5.297960e-01    4.121540e-01    5
4.121540e-01    4.729560e-01    3
4.729560e-01    3.375820e-01    7
3.375820e-01    4.121540e-01    13
4.121540e-01    5.297960e-01    12
5.297960e-01    4.121540e-01    1
4.121540e-01    3.375820e-01    5
3.375820e-01    4.729560e-01    6
4.729560e-01    5.297960e-01    6
5.297960e-01    4.121540e-01    6
4.121540e-01    5.297960e-01    9
5.297960e-01    4.121540e-01    3
4.121540e-01    5.297960e-01    2
5.297960e-01    4.121540e-01    6
4.121540e-01    5.297960e-01    16
5.297960e-01    4.121540e-01    4
4.121540e-01    5.297960e-01    13
5.297960e-01    4.121540e-01    4
4.121540e-01    4.729560e-01    2
4.729560e-01    5.297960e-01    6
5.297960e-01    4.121540e-01    3
4.121540e-01    5.297960e-01    2
5.297960e-01    4.121540e-01    3
4.121540e-01    3.375820e-01    5
3.375820e-01    5.297960e-01    4
5.297960e-01    4.121540e-01    9
4.121540e-01    5.297960e-01    3
5.297960e-01    4.121540e-01    3
4.121540e-01    5.297960e-01    4
5.297960e-01    4.121540e-01    9
4.121540e-01    5.297960e-01    6
5.297960e-01    4.121540e-01    10
4.121540e-01    5.297960e-01    2
5.297960e-01    4.121540e-01    3
4.121540e-01    5.297960e-01    15
5.297960e-01    4.121540e-01    1
4.121540e-01    5.297960e-01    3
5.297960e-01    4.121540e-01    17
4.121540e-01    5.297960e-01    3
5.297960e-01    4.121540e-01    5
4.121540e-01    5.297960e-01    2
5.297960e-01    4.121540e-01    1
4.121540e-01    4.729560e-01    2
4.729560e-01    4.121540e-01    19
4.121540e-01    4.729560e-01    3
4.729560e-01    5.297960e-01    27
