4.935810e-01    6.052850e-01    1
6.052850e-01    4.935810e-01    19
4.935810e-01    6.052850e-01    7
6.052850e-01    4.935810e-01    1
4.935810e-01    6.052850e-01    23
6.052850e-01    4.935810e-01    2
4.935810e-01    6.052850e-01    5
6.052850e-01    4.935810e-01    16
4.935810e-01    6.052850e-01    2
6.052850e-01    4.935810e-01    8
4.935810e-01    6.052850e-01    31
6.052850e-01    4.935810e-01    2
4.935810e-01    6.052850e-01    12
6.052850e-01    4.935810e-01    1
4.935810e-01    6.052850e-01    60
6.052850e-01    4.935810e-01    27
4.935810e-01    6.052850e-01    7
6.052850e-01    4.935810e-01    16
4.935810e-01    6.052850e-01    22
6.052850e-01    4.935810e-01    1
4.935810e-01    6.052850e-01    7
6.052850e-01    4.935810e-01    4
4.935810e-01    6.052850e-01    22
6.052850e-01    4.935810e-01    30
4.935810e-01    6.052850e-01    11
6.052850e-01    4.935810e-01    3
4.935810e-01    6.052850e-01    6
6.052850e-01    4.935810e-01    1
4.935810e-01    6.052850e-01    1
6.052850e-01    4.935810e-01    5
4.935810e-01    6.052850e-01    16
6.052850e-01    4.935810e-01    5
4.935810e-01    6.052850e-01    16
6.052850e-01    4.935810e-01    1
4.935810e-01    6.052850e-01    17
6.052850e-01    4.935810e-01    5
4.935810e-01    6.052850e-01    13
6.052850e-01    4.935810e-01    2
4.935810e-01    6.052850e-01    9
6.052850e-01    4.935810e-01    2
4.935810e-01    6.052850e-01    17
6.052850e-01    4.935810e-01    20
