5.840880e-01    4.506650e-01    1
4.506650e-01    5.840880e-01    8
5.840880e-01    4.506650e-01    6
4.506650e-01    5.840880e-01    5
5.840880e-01    4.506650e-01    1
4.506650e-01    5.840880e-01    15
5.840880e-01    4.506650e-01    3
4.506650e-01    5.840880e-01    4
5.840880e-01    4.506650e-01    6
4.506650e-01    5.840880e-01    16
5.840880e-01    4.506650e-01    1
4.506650e-01    5.840880e-01    9
5.840880e-01    4.506650e-01    8
4.506650e-01    5.840880e-01    35
5.840880e-01    4.506650e-01    2
4.506650e-01    5.840880e-01    44
5.840880e-01    4.506650e-01    6
4.506650e-01    5.840880e-01    14
5.840880e-01    4.506650e-01    2
4.506650e-01    5.840880e-01    59
5.840880e-01    4.506650e-01    2
4.506650e-01    5.840880e-01    36
5.840880e-01    4.506650e-01    5
4.506650e-01    5.840880e-01    25
5.840880e-01    4.506650e-01    1
4.506650e-01    5.840880e-01    77
5.840880e-01    4.506650e-01    1
4.506650e-01    5.840880e-01    39
5.840880e-01    4.506650e-01    6
4.506650e-01    5.840880e-01    82
5.840880e-01    4.506650e-01    2
4.506650e-01    5.840880e-01    39
5.840880e-01    4.506650e-01    7
4.506650e-01    5.840880e-01    72
5.840880e-01    4.506650e-01    1
4.506650e-01    5.840880e-01    49
5.840880e-01    4.506650e-01    10
4.506650e-01    5.840880e-01    56
5.840880e-01    4.506650e-01    2
4.506650e-01    5.840880e-01    123
5.840880e-01    4.506650e-01    2
4.506650e-01    5.840880e-01    10
5.840880e-01    4.506650e-01    3
