5.467010e-01    4.572040e-01    6
4.572040e-01    5.467010e-01    4
5.467010e-01    4.572040e-01    9
4.572040e-01    5.467010e-01    7
5.467010e-01    4.572040e-01    5
4.572040e-01    5.467010e-01    11
5.467010e-01    4.572040e-01    4
4.572040e-01    5.467010e-01    5
5.467010e-01    4.572040e-01    7
4.572040e-01    5.467010e-01    7
5.467010e-01    4.572040e-01    18
4.572040e-01    5.467010e-01    4
5.467010e-01    4.572040e-01    11
4.572040e-01    5.467010e-01    2
5.467010e-01    4.572040e-01    3
4.572040e-01    5.467010e-01    4
5.467010e-01    4.572040e-01    5
4.572040e-01    5.467010e-01    3
5.467010e-01    4.572040e-01    12
4.572040e-01    5.467010e-01    3
5.467010e-01    4.572040e-01    11
4.572040e-01    5.467010e-01    10
5.467010e-01    4.572040e-01    18
4.572040e-01    5.467010e-01    1
5.467010e-01    4.572040e-01    3
4.572040e-01    5.467010e-01    1
5.467010e-01    4.572040e-01    14
4.572040e-01    5.467010e-01    8
5.467010e-01    4.572040e-01    7
4.572040e-01    5.467010e-01    1
5.467010e-01    4.572040e-01    7
4.572040e-01    5.467010e-01    6
5.467010e-01    4.572040e-01    2
4.572040e-01    5.467010e-01    29
5.467010e-01    4.572040e-01    17
4.572040e-01    5.467010e-01    12
5.467010e-01    4.572040e-01    18
4.572040e-01    5.467010e-01    5
5.467010e-01    4.572040e-01    5
4.572040e-01    5.467010e-01    6
5.467010e-01    4.572040e-01    2
4.572040e-01    5.931100e-01    7
5.931100e-01    4.957820e-01    7
4.957820e-01    5.931100e-01    13
5.931100e-01    4.957820e-01    10
4.957820e-01    5.931100e-01    4
5.931100e-01    4.957820e-01    5
4.957820e-01    5.931100e-01    3
5.931100e-01    4.957820e-01    8
4.957820e-01    5.931100e-01    5
5.931100e-01    4.957820e-01    5
4.957820e-01    5.931100e-01    5
5.931100e-01    4.957820e-01    2
4.957820e-01    5.931100e-01    8
5.931100e-01    4.957820e-01    3
4.957820e-01    5.931100e-01    52
5.931100e-01    4.957820e-01    6
