5.063280e-01    5.748650e-01    5
5.748650e-01    5.063280e-01    12
5.063280e-01    5.748650e-01    12
5.748650e-01    5.063280e-01    24
5.063280e-01    5.748650e-01    21
5.748650e-01    5.063280e-01    6
5.063280e-01    5.748650e-01    10
5.748650e-01    5.063280e-01    6
5.063280e-01    5.748650e-01    2
5.748650e-01    5.063280e-01    4
5.063280e-01    4.446390e-01    11
4.446390e-01    5.063280e-01    8
5.063280e-01    5.748650e-01    24
5.748650e-01    5.063280e-01    2
5.063280e-01    4.446390e-01    41
4.446390e-01    5.748650e-01    7
5.748650e-01    5.063280e-01    5
5.063280e-01    5.748650e-01    3
5.748650e-01    5.063280e-01    8
5.063280e-01    5.748650e-01    20
5.748650e-01    5.063280e-01    6
5.063280e-01    5.748650e-01    27
5.748650e-01    5.063280e-01    5
5.063280e-01    4.446390e-01    4
4.446390e-01    5.063280e-01    5
5.063280e-01    4.446390e-01    12
4.446390e-01    5.063280e-01    14
5.063280e-01    5.748650e-01    15
5.748650e-01    5.063280e-01    12
5.063280e-01    5.748650e-01    3
5.748650e-01    5.063280e-01    7
5.063280e-01    4.446390e-01    6
4.446390e-01    5.063280e-01    24
5.063280e-01    4.446390e-01    6
4.446390e-01    5.063280e-01    6
5.063280e-01    4.446390e-01    6
4.446390e-01    5.063280e-01    4
5.063280e-01    5.748650e-01    11
5.748650e-01    5.063280e-01    4
5.063280e-01    4.446390e-01    6
4.446390e-01    5.063280e-01    24
5.063280e-01    5.748650e-01    2
5.748650e-01    4.446390e-01    4
4.446390e-01    5.063280e-01    18
5.063280e-01    4.446390e-01    9
4.446390e-01    5.063280e-01    6
5.063280e-01    5.748650e-01    6
5.748650e-01    4.446390e-01    6
4.446390e-01    5.063280e-01    5
5.063280e-01    4.446390e-01    7
4.446390e-01    5.063280e-01    8
5.063280e-01    4.446390e-01    1
4.446390e-01    5.063280e-01    42
5.063280e-01    5.748650e-01    1
5.748650e-01    5.063280e-01    3
5.063280e-01    5.748650e-01    11
5.748650e-01    5.063280e-01    7
5.063280e-01    4.446390e-01    9
4.446390e-01    5.748650e-01    10
5.748650e-01    5.063280e-01    8
5.063280e-01    4.446390e-01    1
4.446390e-01    5.063280e-01    2
5.063280e-01    4.446390e-01    2
4.446390e-01    5.063280e-01    5
5.063280e-01    4.446390e-01    15
4.446390e-01    5.063280e-01    42
5.063280e-01    5.748650e-01    2
5.748650e-01    4.446390e-01    7
4.446390e-01    5.063280e-01    22
5.063280e-01    4.446390e-01    3
4.446390e-01    5.063280e-01    3
5.063280e-01    5.748650e-01    2
5.748650e-01    4.446390e-01    3
4.446390e-01    5.063280e-01    11
5.063280e-01    4.446390e-01    9
4.446390e-01    5.063280e-01    9
5.063280e-01    4.446390e-01    1
4.446390e-01    5.063280e-01    14
5.063280e-01    5.748650e-01    1
5.748650e-01    5.063280e-01    2
5.063280e-01    4.446390e-01    6
4.446390e-01    5.063280e-01    2
