5.365100e-01    4.227040e-01    8
4.227040e-01    5.365100e-01    12
5.365100e-01    4.227040e-01    15
4.227040e-01    5.365100e-01    1
5.365100e-01    4.227040e-01    8
4.227040e-01    5.365100e-01    6
5.365100e-01    4.227040e-01    8
4.227040e-01    5.365100e-01    8
5.365100e-01    4.227040e-01    8
4.227040e-01    5.365100e-01    4
5.365100e-01    4.227040e-01    36
4.227040e-01    5.365100e-01    24
5.365100e-01    4.227040e-01    3
4.227040e-01    5.365100e-01    20
5.365100e-01    4.227040e-01    6
4.227040e-01    5.365100e-01    11
