5.644050e-01    4.508180e-01    30
4.508180e-01    5.192320e-01    30
5.192320e-01    5.644050e-01    1
5.644050e-01    4.508180e-01    11
4.508180e-01    5.192320e-01    12
5.192320e-01    5.644050e-01    1
5.644050e-01    5.192320e-01    7
5.192320e-01    4.508180e-01    4
4.508180e-01    5.192320e-01    6
5.192320e-01    5.644050e-01    2
5.644050e-01    5.192320e-01    3
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    6
5.192320e-01    5.644050e-01    1
5.644050e-01    4.508180e-01    4
4.508180e-01    5.192320e-01    2
5.192320e-01    5.644050e-01    1
5.644050e-01    5.192320e-01    22
5.192320e-01    4.508180e-01    3
4.508180e-01    5.192320e-01    10
5.192320e-01    4.508180e-01    2
4.508180e-01    5.192320e-01    34
5.192320e-01    4.508180e-01    6
4.508180e-01    5.192320e-01    27
5.192320e-01    4.508180e-01    13
4.508180e-01    5.192320e-01    2
5.192320e-01    4.508180e-01    14
4.508180e-01    5.192320e-01    2
5.192320e-01    4.508180e-01    6
4.508180e-01    5.192320e-01    1
5.192320e-01    4.508180e-01    4
4.508180e-01    5.192320e-01    20
5.192320e-01    4.508180e-01    6
4.508180e-01    5.192320e-01    7
5.192320e-01    4.508180e-01    20
4.508180e-01    5.192320e-01    2
5.192320e-01    4.508180e-01    18
4.508180e-01    5.192320e-01    4
5.192320e-01    4.508180e-01    3
4.508180e-01    5.192320e-01    4
5.192320e-01    4.508180e-01    11
4.508180e-01    5.192320e-01    19
5.192320e-01    4.508180e-01    2
4.508180e-01    5.192320e-01    6
5.192320e-01    4.508180e-01    3
4.508180e-01    5.192320e-01    3
5.192320e-01    4.508180e-01    9
4.508180e-01    5.192320e-01    34
5.192320e-01    4.508180e-01    8
4.508180e-01    5.192320e-01    3
5.192320e-01    4.508180e-01    6
4.508180e-01    5.192320e-01    20
5.192320e-01    4.508180e-01    1
4.508180e-01    5.192320e-01    4
5.192320e-01    4.508180e-01    11
4.508180e-01    5.192320e-01    4
5.192320e-01    4.508180e-01    4
4.508180e-01    5.192320e-01    2
5.192320e-01    4.508180e-01    11
4.508180e-01    5.192320e-01    31
5.192320e-01    5.644050e-01    2
5.644050e-01    5.192320e-01    12
5.192320e-01    4.508180e-01    4
4.508180e-01    5.192320e-01    4
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    7
5.192320e-01    5.644050e-01    6
5.644050e-01    5.192320e-01    16
5.192320e-01    4.508180e-01    9
4.508180e-01    5.192320e-01    8
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    36
5.192320e-01    5.644050e-01    1
5.644050e-01    5.192320e-01    5
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    3
5.192320e-01    4.508180e-01    2
4.508180e-01    5.192320e-01    4
5.192320e-01    4.508180e-01    6
4.508180e-01    5.192320e-01    3
5.192320e-01    5.644050e-01    1
5.644050e-01    5.192320e-01    11
5.192320e-01    4.508180e-01    1
4.508180e-01    5.192320e-01    1
5.192320e-01    5.644050e-01    26
5.644050e-01    4.508180e-01    25
4.508180e-01    5.192320e-01    3
5.192320e-01    4.508180e-01    3
4.508180e-01    5.192320e-01    9
5.192320e-01    4.508180e-01    2
4.508180e-01    5.192320e-01    4
5.192320e-01    5.644050e-01    2
5.644050e-01    5.192320e-01    5
5.192320e-01    4.508180e-01    1
4.508180e-01    5.192320e-01    5
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    1
5.192320e-01    4.508180e-01    7
4.508180e-01    5.192320e-01    5
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    4
5.192320e-01    5.644050e-01    6
5.644050e-01    4.508180e-01    13
4.508180e-01    5.192320e-01    4
5.192320e-01    5.644050e-01    4
5.644050e-01    5.192320e-01    6
5.192320e-01    4.508180e-01    5
4.508180e-01    5.192320e-01    6
5.192320e-01    5.644050e-01    3
