5.626000e-01    4.440420e-01    1    1
4.440420e-01    5.626000e-01    8    1
5.626000e-01    4.440420e-01    6    1
4.440420e-01    5.626000e-01    5    1
5.626000e-01    4.440420e-01    1    1
4.440420e-01    5.626000e-01    15    1
5.626000e-01    4.440420e-01    3    1
4.440420e-01    5.626000e-01    4    1
5.626000e-01    4.440420e-01    6    1
4.440420e-01    5.626000e-01    16    1
5.626000e-01    4.440420e-01    1    1
4.440420e-01    5.626000e-01    9    1
5.626000e-01    4.440420e-01    8    1
4.440420e-01    5.626000e-01    35    1
5.626000e-01    4.440420e-01    2    1
4.440420e-01    5.626000e-01    44    1
5.626000e-01    4.440420e-01    6    1
4.440420e-01    5.626000e-01    14    1
5.626000e-01    4.440420e-01    2    1
4.440420e-01    5.626000e-01    59    1
5.626000e-01    4.440420e-01    2    1
4.440420e-01    5.626000e-01    36    1
5.626000e-01    4.440420e-01    5    1
4.440420e-01    5.626000e-01    25    1
5.626000e-01    4.440420e-01    1    1
4.440420e-01    5.626000e-01    77    1
5.626000e-01    4.440420e-01    1    1
4.440420e-01    5.626000e-01    39    1
5.626000e-01    4.440420e-01    7    1
4.440420e-01    5.626000e-01    81    1
5.626000e-01    4.440420e-01    2    1
4.440420e-01    5.626000e-01    39    1
5.626000e-01    4.440420e-01    7    1
4.440420e-01    5.626000e-01    72    1
5.626000e-01    4.440420e-01    1    1
4.440420e-01    6.411860e-01    49    1
6.411860e-01    5.626000e-01    9    1
5.626000e-01    4.440420e-01    1    1
4.440420e-01    5.626000e-01    56    1
5.626000e-01    4.440420e-01    2    1
4.440420e-01    5.626000e-01    123    1
5.626000e-01    4.440420e-01    2    1
4.440420e-01    5.626000e-01    10    1
5.626000e-01    4.440420e-01    3    1
4.440420e-01    6.411860e-01    105    2
6.411860e-01    4.948410e-01    7    2
4.948410e-01    5.626000e-01    51    2
5.626000e-01    4.440420e-01    7    2
4.440420e-01    5.626000e-01    12    2
5.626000e-01    4.440420e-01    2    2
4.440420e-01    5.626000e-01    3    2
5.626000e-01    4.948410e-01    5    2
4.948410e-01    5.626000e-01    30    2
5.626000e-01    4.440420e-01    6    2
4.440420e-01    5.626000e-01    77    2
5.626000e-01    4.440420e-01    8    2
4.440420e-01    5.626000e-01    7    2
5.626000e-01    4.948410e-01    3    2
4.948410e-01    5.626000e-01    4    2
5.626000e-01    4.440420e-01    2    2
4.440420e-01    5.626000e-01    5    2
5.626000e-01    4.440420e-01    5    2
4.440420e-01    5.626000e-01    2    2
5.626000e-01    4.440420e-01    7    2
4.440420e-01    5.626000e-01    8    2
5.626000e-01    4.440420e-01    4    3
4.440420e-01    4.948410e-01    13    3
4.948410e-01    4.440420e-01    4    3
4.440420e-01    4.948410e-01    8    3
4.948410e-01    4.440420e-01    14    3
4.440420e-01    4.948410e-01    7    3
4.948410e-01    4.440420e-01    6    3
4.440420e-01    5.626000e-01    16    3
5.626000e-01    4.440420e-01    1    3
4.440420e-01    4.948410e-01    12    3
4.948410e-01    4.440420e-01    8    3
4.440420e-01    4.948410e-01    15    3
